,sessionId,Hit@10,NDCG@10,Reward
0,3112.0,1.0,0.9102392196655273,0.2
1,10935.0,0.0,0.0,0.2
2,9264.0,0.0,0.0,0.2
3,3361.0,1.0,0.6213349103927612,1.0
4,800.0,1.0,0.7213475108146667,0.2
5,7555.0,0.0,0.0,0.2
6,1682.0,0.0,0.0,0.2
7,2487.0,0.0,0.0,1.0
8,7779.0,0.0,0.0,1.0
9,15881.0,1.0,0.9102392196655273,0.2
10,8944.0,1.0,0.9102392196655273,1.0
11,18959.0,0.0,0.0,0.2
12,14831.0,1.0,0.5581105947494507,0.2
13,1076.0,1.0,0.7213475108146667,1.0
14,10970.0,0.0,0.0,0.2
15,5576.0,1.0,1.4426950216293335,0.2
16,17858.0,1.0,0.6213349103927612,1.0
17,9048.0,1.0,0.6213349103927612,0.2
18,12945.0,1.0,1.4426950216293335,0.2
19,14723.0,1.0,0.6213349103927612,0.2
20,744.0,0.0,0.0,0.2
21,16553.0,0.0,0.0,0.2
22,12077.0,0.0,0.0,0.2
23,18508.0,1.0,0.5138983130455017,0.2
24,18849.0,0.0,0.0,1.0
25,18719.0,1.0,0.5581105947494507,0.2
26,6364.0,1.0,0.45511960983276367,0.2
27,14683.0,0.0,0.0,1.0
28,7128.0,1.0,1.4426950216293335,1.0
29,3899.0,1.0,0.7213475108146667,1.0
30,18539.0,0.0,0.0,0.2
31,15664.0,0.0,0.0,1.0
32,5400.0,0.0,0.0,0.2
33,16584.0,1.0,0.7213475108146667,0.2
34,5261.0,1.0,0.48089835047721863,1.0
35,12970.0,0.0,0.0,0.2
36,7423.0,0.0,0.0,0.2
37,15892.0,0.0,0.0,0.2
38,3503.0,1.0,1.4426950216293335,1.0
39,6116.0,0.0,0.0,0.2
40,15133.0,0.0,0.0,0.2
41,16374.0,1.0,0.48089835047721863,0.2
42,18650.0,1.0,0.6213349103927612,1.0
43,639.0,1.0,0.417032390832901,0.2
44,8912.0,0.0,0.0,0.2
45,5366.0,1.0,1.4426950216293335,1.0
46,11694.0,0.0,0.0,0.2
47,1005.0,0.0,0.0,0.2
