,sessionId,Hit@10,NDCG@10,Reward
0,16822.0,1.0,1.4426950216293335,1.0
1,16673.0,1.0,0.9102392196655273,0.2
2,10776.0,0.0,0.0,0.2
3,18018.0,0.0,0.0,1.0
4,5628.0,0.0,0.0,0.2
5,2261.0,0.0,0.0,0.2
6,13076.0,0.0,0.0,0.2
7,13925.0,0.0,0.0,0.2
8,625.0,0.0,0.0,0.2
9,664.0,0.0,0.0,0.2
10,14796.0,0.0,0.0,1.0
11,4739.0,0.0,0.0,0.2
12,14041.0,0.0,0.0,0.2
13,7161.0,0.0,0.0,0.2
14,12796.0,1.0,0.7213475108146667,1.0
15,14584.0,0.0,0.0,0.2
16,17829.0,0.0,0.0,0.2
17,7705.0,0.0,0.0,0.2
18,5617.0,0.0,0.0,0.2
19,11972.0,0.0,0.0,0.2
20,17119.0,1.0,0.45511960983276367,1.0
21,14027.0,0.0,0.0,0.2
22,1876.0,1.0,0.7213475108146667,0.2
23,11281.0,0.0,0.0,0.2
24,5446.0,1.0,0.6213349103927612,0.2
25,265.0,1.0,1.4426950216293335,1.0
26,16254.0,0.0,0.0,0.2
27,5239.0,0.0,0.0,0.2
28,4914.0,1.0,1.4426950216293335,1.0
29,8690.0,1.0,0.7213475108146667,1.0
30,17358.0,1.0,1.4426950216293335,0.2
31,702.0,0.0,0.0,0.2
32,122.0,1.0,1.4426950216293335,0.2
33,10600.0,0.0,0.0,0.2
34,5761.0,0.0,0.0,0.2
35,9401.0,0.0,0.0,0.2
36,4342.0,0.0,0.0,0.2
37,830.0,0.0,0.0,1.0
38,1768.0,0.0,0.0,0.2
39,4553.0,0.0,0.0,0.2
40,6292.0,0.0,0.0,1.0
41,1522.0,0.0,0.0,1.0
42,916.0,1.0,0.9102392196655273,0.2
43,6364.0,0.0,0.0,0.2
44,17931.0,1.0,0.7213475108146667,1.0
45,18668.0,0.0,0.0,0.2
46,18521.0,0.0,0.0,0.2
47,1801.0,0.0,0.0,0.2
48,11375.0,1.0,1.4426950216293335,1.0
49,18532.0,0.0,0.0,0.2
50,17894.0,0.0,0.0,0.2
51,12646.0,0.0,0.0,0.2
52,15154.0,1.0,1.4426950216293335,1.0
53,12903.0,0.0,0.0,0.2
54,4578.0,1.0,1.4426950216293335,0.2
55,11914.0,0.0,0.0,0.2
56,13266.0,0.0,0.0,0.2
57,8006.0,0.0,0.0,0.2
58,5248.0,1.0,1.4426950216293335,0.2
59,5369.0,0.0,0.0,1.0
60,18022.0,1.0,0.9102392196655273,0.2
61,1889.0,1.0,0.9102392196655273,0.2
62,5299.0,0.0,0.0,0.2
63,1155.0,0.0,0.0,0.2
0,493.0,0.0,0.0,1.0
1,1966.0,1.0,0.6213349103927612,0.2
2,7377.0,1.0,1.4426950216293335,1.0
3,11421.0,0.0,0.0,0.2
4,939.0,1.0,0.48089835047721863,0.2
