,sessionId,Hit@10,NDCG@10,Reward
0,2005.0,0.0,0.0,0.2
1,3540.0,0.0,0.0,0.2
2,3699.0,1.0,0.7213475108146667,0.2
3,9920.0,0.0,0.0,0.2
4,8996.0,0.0,0.0,0.2
5,17055.0,1.0,1.4426950216293335,1.0
6,5424.0,0.0,0.0,0.2
7,8549.0,0.0,0.0,0.2
8,5692.0,0.0,0.0,1.0
9,17653.0,1.0,0.417032390832901,1.0
10,4351.0,0.0,0.0,0.2
11,9972.0,0.0,0.0,0.2
12,15220.0,1.0,0.4342944622039795,0.2
13,11624.0,0.0,0.0,0.2
14,2208.0,0.0,0.0,0.2
15,12013.0,0.0,0.0,0.2
16,17423.0,0.0,0.0,0.2
17,16044.0,0.0,0.0,0.2
18,1908.0,0.0,0.0,1.0
19,18865.0,0.0,0.0,0.2
20,8223.0,0.0,0.0,0.2
21,9929.0,1.0,0.9102392196655273,1.0
22,11121.0,1.0,0.7213475108146667,0.2
23,7341.0,0.0,0.0,0.2
24,12545.0,0.0,0.0,1.0
25,13177.0,0.0,0.0,0.2
26,16977.0,1.0,0.5581105947494507,0.2
27,2394.0,1.0,0.48089835047721863,0.2
28,4676.0,0.0,0.0,0.2
29,17791.0,1.0,1.4426950216293335,1.0
30,2820.0,1.0,1.4426950216293335,0.2
31,10332.0,0.0,0.0,0.2
32,5349.0,0.0,0.0,0.2
33,2502.0,0.0,0.0,1.0
34,3809.0,1.0,0.9102392196655273,0.2
35,6766.0,0.0,0.0,0.2
36,17269.0,0.0,0.0,0.2
37,16053.0,0.0,0.0,0.2
38,14405.0,0.0,0.0,0.2
39,2855.0,0.0,0.0,0.2
40,14381.0,0.0,0.0,0.2
41,9057.0,0.0,0.0,0.2
42,16567.0,1.0,0.4342944622039795,0.2
43,7451.0,0.0,0.0,0.2
44,10861.0,0.0,0.0,0.2
45,4682.0,0.0,0.0,0.2
46,9703.0,1.0,0.7213475108146667,0.2
47,4484.0,0.0,0.0,0.2
48,9875.0,0.0,0.0,1.0
49,19009.0,0.0,0.0,1.0
50,465.0,0.0,0.0,1.0
51,11695.0,1.0,0.6213349103927612,0.2
52,17622.0,1.0,1.4426950216293335,1.0
53,3565.0,1.0,0.7213475108146667,0.2
54,7425.0,1.0,1.4426950216293335,1.0
55,5022.0,0.0,0.0,0.2
56,15303.0,0.0,0.0,1.0
57,9530.0,1.0,0.9102392196655273,0.2
58,6355.0,0.0,0.0,1.0
59,4877.0,0.0,0.0,1.0
60,76.0,0.0,0.0,0.2
61,16288.0,1.0,0.5581105947494507,1.0
62,13820.0,1.0,0.48089835047721863,0.2
63,17296.0,1.0,0.7213475108146667,0.2
0,2208.0,0.0,0.0,1.0
1,1785.0,0.0,0.0,1.0
2,13869.0,0.0,0.0,0.2
3,4754.0,0.0,0.0,0.2
4,765.0,0.0,0.0,0.2
5,15586.0,1.0,0.48089835047721863,0.2
6,1526.0,0.0,0.0,0.2
7,357.0,1.0,0.9102392196655273,1.0
8,16778.0,0.0,0.0,1.0
9,1870.0,0.0,0.0,0.2
10,17508.0,0.0,0.0,1.0
11,2342.0,0.0,0.0,0.2
12,3554.0,1.0,0.5581105947494507,1.0
13,633.0,0.0,0.0,1.0
14,8304.0,0.0,0.0,0.2
15,8437.0,1.0,0.9102392196655273,1.0
16,409.0,0.0,0.0,0.2
17,17546.0,0.0,0.0,0.2
18,4494.0,0.0,0.0,1.0
19,8180.0,0.0,0.0,0.2
20,4546.0,0.0,0.0,1.0
21,874.0,0.0,0.0,0.2
22,17375.0,1.0,1.4426950216293335,0.2
23,17225.0,0.0,0.0,0.2
24,9061.0,0.0,0.0,0.2
25,16453.0,1.0,0.5581105947494507,1.0
26,10141.0,0.0,0.0,0.2
27,1795.0,1.0,0.6213349103927612,0.2
28,4796.0,0.0,0.0,0.2
29,2345.0,1.0,1.4426950216293335,0.2
30,17435.0,0.0,0.0,0.2
31,7037.0,0.0,0.0,0.2
32,5002.0,0.0,0.0,0.2
33,7065.0,0.0,0.0,1.0
34,10692.0,0.0,0.0,0.2
35,15695.0,0.0,0.0,0.2
36,18045.0,0.0,0.0,0.2
37,6513.0,0.0,0.0,1.0
38,4737.0,1.0,0.9102392196655273,0.2
39,16803.0,1.0,0.4342944622039795,1.0
40,12698.0,0.0,0.0,0.2
41,2673.0,0.0,0.0,0.2
42,9309.0,0.0,0.0,0.2
43,2684.0,1.0,0.9102392196655273,0.2
44,7832.0,0.0,0.0,0.2
45,15669.0,0.0,0.0,1.0
46,10693.0,0.0,0.0,0.2
47,6136.0,1.0,0.6213349103927612,1.0
48,14318.0,1.0,0.9102392196655273,1.0
49,4925.0,1.0,0.6213349103927612,0.2
50,4558.0,1.0,0.7213475108146667,0.2
51,665.0,1.0,1.4426950216293335,1.0
52,6457.0,0.0,0.0,0.2
53,14829.0,1.0,0.7213475108146667,0.2
54,7187.0,0.0,0.0,0.2
55,6594.0,0.0,0.0,0.2
56,13724.0,0.0,0.0,0.2
57,2794.0,1.0,0.6213349103927612,0.2
58,12017.0,0.0,0.0,0.2
59,6251.0,0.0,0.0,0.2
60,15102.0,0.0,0.0,0.2
61,1333.0,1.0,0.5581105947494507,0.2
62,6076.0,0.0,0.0,0.2
63,5817.0,0.0,0.0,1.0
0,4044.0,0.0,0.0,0.2
1,8173.0,0.0,0.0,0.2
2,1036.0,0.0,0.0,0.2
3,4435.0,1.0,1.4426950216293335,1.0
4,12758.0,0.0,0.0,0.2
5,14289.0,0.0,0.0,1.0
6,7367.0,0.0,0.0,1.0
7,7147.0,0.0,0.0,0.2
8,5790.0,0.0,0.0,0.2
9,16626.0,0.0,0.0,0.2
10,14232.0,0.0,0.0,1.0
11,14049.0,1.0,0.417032390832901,0.2
12,4499.0,0.0,0.0,0.2
13,12182.0,0.0,0.0,0.2
14,210.0,0.0,0.0,1.0
15,5388.0,0.0,0.0,0.2
16,11804.0,0.0,0.0,0.2
17,7610.0,1.0,1.4426950216293335,1.0
18,15618.0,1.0,0.5138983130455017,0.2
19,1591.0,0.0,0.0,0.2
20,14045.0,0.0,0.0,0.2
21,17492.0,0.0,0.0,0.2
22,4826.0,0.0,0.0,0.2
23,12268.0,1.0,0.9102392196655273,1.0
24,1646.0,0.0,0.0,0.2
25,1535.0,0.0,0.0,1.0
26,10182.0,0.0,0.0,1.0
27,4477.0,0.0,0.0,0.2
28,4914.0,0.0,0.0,0.2
29,3252.0,1.0,0.48089835047721863,0.2
30,9242.0,0.0,0.0,0.2
31,12860.0,1.0,0.5138983130455017,1.0
32,6346.0,0.0,0.0,0.2
33,10798.0,0.0,0.0,1.0
34,731.0,0.0,0.0,0.2
35,13684.0,0.0,0.0,1.0
36,2664.0,1.0,1.4426950216293335,0.2
37,17563.0,0.0,0.0,1.0
38,17093.0,0.0,0.0,0.2
39,17114.0,0.0,0.0,1.0
40,4912.0,1.0,0.5581105947494507,1.0
41,9855.0,0.0,0.0,0.2
42,14638.0,0.0,0.0,0.2
43,2488.0,0.0,0.0,1.0
44,15640.0,0.0,0.0,0.2
45,6476.0,1.0,0.48089835047721863,1.0
46,17897.0,0.0,0.0,0.2
47,1066.0,0.0,0.0,0.2
48,7612.0,0.0,0.0,0.2
49,13005.0,0.0,0.0,1.0
50,15056.0,0.0,0.0,0.2
51,4792.0,0.0,0.0,0.2
52,4247.0,0.0,0.0,0.2
53,8867.0,0.0,0.0,0.2
54,8014.0,0.0,0.0,1.0
55,17194.0,1.0,0.45511960983276367,0.2
56,957.0,0.0,0.0,1.0
57,1153.0,0.0,0.0,0.2
58,6749.0,0.0,0.0,1.0
59,14414.0,0.0,0.0,0.2
60,18451.0,1.0,0.6213349103927612,1.0
61,9048.0,0.0,0.0,1.0
62,6587.0,0.0,0.0,0.2
63,5068.0,0.0,0.0,0.2
0,17867.0,1.0,0.45511960983276367,0.2
1,6285.0,0.0,0.0,1.0
2,446.0,0.0,0.0,0.2
3,11968.0,0.0,0.0,1.0
4,106.0,0.0,0.0,0.2
5,11927.0,0.0,0.0,0.2
6,7509.0,0.0,0.0,0.2
7,18154.0,1.0,0.7213475108146667,0.2
8,3832.0,1.0,0.9102392196655273,1.0
9,15265.0,0.0,0.0,0.2
10,17991.0,0.0,0.0,0.2
11,13525.0,1.0,1.4426950216293335,1.0
12,15056.0,0.0,0.0,0.2
13,15967.0,0.0,0.0,0.2
14,16845.0,1.0,0.9102392196655273,1.0
15,544.0,1.0,0.4342944622039795,1.0
16,17410.0,1.0,0.4342944622039795,0.2
17,9532.0,1.0,0.4342944622039795,0.2
18,11152.0,1.0,0.5581105947494507,1.0
19,6058.0,0.0,0.0,0.2
20,18347.0,0.0,0.0,0.2
21,18581.0,0.0,0.0,0.2
22,1213.0,0.0,0.0,0.2
23,10411.0,1.0,0.5581105947494507,1.0
24,4557.0,0.0,0.0,0.2
25,860.0,1.0,1.4426950216293335,0.2
26,2701.0,1.0,0.9102392196655273,0.2
27,5830.0,0.0,0.0,0.2
28,15605.0,0.0,0.0,0.2
29,3988.0,0.0,0.0,0.2
30,15330.0,1.0,0.45511960983276367,0.2
31,11846.0,0.0,0.0,0.2
32,15360.0,1.0,0.9102392196655273,0.2
33,13820.0,0.0,0.0,0.2
34,15054.0,0.0,0.0,0.2
35,16387.0,0.0,0.0,1.0
36,10967.0,1.0,0.6213349103927612,1.0
37,9392.0,0.0,0.0,0.2
38,9440.0,0.0,0.0,0.2
39,2496.0,1.0,0.5581105947494507,1.0
40,14620.0,0.0,0.0,0.2
